CASGEM ID,long,lat,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,County,data_source
375494N1219813W001,121.813,37.5494,4S/1W-28P006,1/25/2011,00:00,,,56.9,0.0,56.9,56.41,56.41,-0.49,56.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,2/23/2011,00:00,,,54.6,0.0,54.6,56.41,56.41,1.81,54.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,4/26/2011,00:00,,,50.9,0.0,50.9,56.41,56.41,5.51,50.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,5/24/2011,00:00,,,51.9,0.0,51.9,56.41,56.41,4.51,51.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,6/28/2011,00:00,,,57.1,0.0,57.1,56.41,56.41,-0.69,57.1,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,7/26/2011,00:00,,,61.7,0.0,61.7,56.41,56.41,-5.29,61.7,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,9/7/2011,00:00,,,61.0,0.0,61.0,56.41,56.41,-4.59,61.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,9/27/2011,00:00,,,59.4,0.0,59.4,56.41,56.41,-2.99,59.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,10/25/2011,00:00,,,57.43,0.0,57.43,56.41,56.41,-1.02,57.43,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,11/29/2011,00:00,,,55.35,0.0,55.35,56.41,56.41,1.06,55.35,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,12/28/2011,00:00,,,55.73,0.0,55.73,56.41,56.41,0.68,55.73,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,1/31/2012,00:00,,,55.34,0.0,55.34,56.41,56.41,1.07,55.34,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,2/28/2012,00:00,,,55.72,0.0,55.72,56.41,56.41,0.69,55.72,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,3/28/2012,00:00,,,54.61,0.0,54.61,56.41,56.41,1.8,54.61,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,4/25/2012,00:00,,,54.72,0.0,54.72,56.41,56.41,1.69,54.72,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,5/29/2012,00:00,,,62.65,0.0,62.65,56.41,56.41,-6.24,62.65,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,6/26/2012,00:00,,,60.11,0.0,60.11,56.41,56.41,-3.7,60.11,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,7/31/2012,00:00,,,59.02,0.0,59.02,56.41,56.41,-2.61,59.02,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,8/29/2012,00:00,,,61.26,0.0,61.26,56.41,56.41,-4.85,61.26,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,9/18/2012,00:00,,,62.3,0.0,62.3,56.41,56.41,-5.89,62.3,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,10/23/2012,00:00,,,60.51,0.0,60.51,56.41,56.41,-4.1,60.51,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,11/27/2012,00:00,,,60.75,0.0,60.75,56.41,56.41,-4.34,60.75,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,12/18/2012,00:00,,,62.67,0.0,62.67,56.41,56.41,-6.26,62.67,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,1/30/2013,00:00,,,59.48,0.0,59.48,56.41,56.41,-3.07,59.48,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,2/26/2013,00:00,,,58.04,0.0,58.04,56.41,56.41,-1.63,58.04,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,4/30/2013,00:00,,,59.3,0.0,59.3,56.41,56.41,-2.89,59.3,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,5/30/2013,00:00,,,61.35,0.0,61.35,56.41,56.41,-4.94,61.35,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375494N1219813W001,121.813,37.5494,4S/1W-28P006,3/28/2013,00:00,,,53.34,0.0,53.34,56.41,56.41,3.07,53.34,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,1/4/2011,00:00,,,54.3,0.0,54.3,56.31,56.31,2.01,54.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,1/25/2011,00:00,,,57.3,0.0,57.3,56.31,56.31,-0.99,57.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,2/23/2011,00:00,,,53.7,0.0,53.7,56.31,56.31,2.61,53.7,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,4/26/2011,00:00,,,50.6,0.0,50.6,56.31,56.31,5.71,50.6,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,5/24/2011,00:00,,,52.0,0.0,52.0,56.31,56.31,4.31,52.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,6/28/2011,00:00,,,55.4,0.0,55.4,56.31,56.31,0.91,55.4,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,7/26/2011,00:00,,,59.2,0.0,59.2,56.31,56.31,-2.89,59.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,9/7/2011,00:00,,,59.3,0.0,59.3,56.31,56.31,-2.99,59.3,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,9/27/2011,00:00,,,57.9,0.0,57.9,56.31,56.31,-1.59,57.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,10/25/2011,00:00,,,56.82,0.0,56.82,56.31,56.31,-0.51,56.82,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,11/29/2011,00:00,,,55.54,0.0,55.54,56.31,56.31,0.77,55.54,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,12/28/2011,00:00,,,55.11,0.0,55.11,56.31,56.31,1.2,55.11,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,1/31/2012,00:00,,,54.66,0.0,54.66,56.31,56.31,1.65,54.66,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,2/28/2012,00:00,,,55.08,0.0,55.08,56.31,56.31,1.23,55.08,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,3/28/2012,00:00,,,54.02,0.0,54.02,56.31,56.31,2.29,54.02,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,4/25/2012,00:00,,,54.03,0.0,54.03,56.31,56.31,2.28,54.03,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,5/29/2012,00:00,,,60.17,0.0,60.17,56.31,56.31,-3.86,60.17,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,6/26/2012,00:00,,,59.34,0.0,59.34,56.31,56.31,-3.03,59.34,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,7/31/2012,00:00,,,57.97,0.0,57.97,56.31,56.31,-1.66,57.97,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,8/29/2012,00:00,,,60.74,0.0,60.74,56.31,56.31,-4.43,60.74,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,9/18/2012,00:00,,,61.73,0.0,61.73,56.31,56.31,-5.42,61.73,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,10/23/2012,00:00,,,60.04,0.0,60.04,56.31,56.31,-3.73,60.04,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,11/27/2012,00:00,,,59.92,0.0,59.92,56.31,56.31,-3.61,59.92,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,12/18/2012,00:00,,,62.47,0.0,62.47,56.31,56.31,-6.16,62.47,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,1/30/2013,00:00,,,58.88,0.0,58.88,56.31,56.31,-2.57,58.88,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,2/26/2013,00:00,,,56.5,0.0,56.5,56.31,56.31,-0.19,56.5,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,3/28/2013,00:00,,,53.51,0.0,53.51,56.31,56.31,2.8,53.51,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,4/30/2013,00:00,,,58.6,0.0,58.6,56.31,56.31,-2.29,58.6,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375495N1219813W001,121.813,37.5495,4S/1W-28P004,5/30/2013,00:00,,,60.81,0.0,60.81,56.31,56.31,-4.5,60.81,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,1/4/2011,00:00,,,39.0,0.0,39.0,54.95,54.95,15.95,39.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,1/26/2011,00:00,,,38.9,0.0,38.9,54.95,54.95,16.05,38.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,2/23/2011,00:00,,,38.2,0.0,38.2,54.95,54.95,16.75,38.2,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,3/24/2011,00:00,,,36.1,0.0,36.1,54.95,54.95,18.85,36.1,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,4/26/2011,00:00,,,33.9,0.0,33.9,54.95,54.95,21.05,33.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,5/24/2011,00:00,,,33.8,0.0,33.8,54.95,54.95,21.15,33.8,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,6/28/2011,00:00,,,34.7,0.0,34.7,54.95,54.95,20.25,34.7,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,7/26/2011,00:00,,,38.0,0.0,38.0,54.95,54.95,16.95,38.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,9/7/2011,00:00,,,38.0,0.0,38.0,54.95,54.95,16.95,38.0,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,9/27/2011,00:00,,,38.9,0.0,38.9,54.95,54.95,16.05,38.9,ES - Electric sounder measurement,0.1 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,10/25/2011,00:00,,,39.36,0.0,39.36,54.95,54.95,15.59,39.36,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
375615N1220103W001,122.103,37.5615,4S/1W-30A005,11/29/2011,00:00,,,40.43,0.0,40.43,54.95,54.95,14.52,40.43,ES - Electric sounder measurement,0.01 Ft,Alameda County Water District,CASGEM,,Alameda,File: Alameda_06.21.1983-06.21.2013.csv Downloaded from DWR 7/21/2013 by New California Water Atlas
