CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments
369985N1208863W001,,3/16/2010,00:00,,,84.600,0.000,84.600,192.150,191.350,107.550,83.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369988N1208638W001,,4/21/2008,00:00,,,43.200,0.000,43.200,167.810,166.810,124.610,42.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369988N1208638W001,,3/17/2009,00:00,1 - Pumping,,,,,167.810,166.810,,,,,Department of Water Resources,Voluntary,
369988N1208638W001,,11/13/2008,00:00,,,47.200,0.000,47.200,167.810,166.810,120.610,46.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
369988N1208638W001,,3/16/2010,00:00,1 - Pumping,,,,,167.810,166.810,,,,,Department of Water Resources,Voluntary,
370005N1208429W001,,4/21/2008,00:00,,,22.800,0.000,22.800,143.940,143.740,121.140,22.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370005N1208429W001,,3/17/2009,00:00,,,30.600,0.000,30.600,143.940,143.740,113.340,30.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370005N1208429W001,,11/13/2008,00:00,,,26.900,0.000,26.900,143.940,143.740,117.040,26.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370005N1208429W001,,11/23/2009,00:00,,,23.100,0.000,23.100,143.940,143.740,120.840,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370005N1208429W001,,3/16/2010,00:00,,,35.400,0.000,35.400,143.940,143.740,108.540,35.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370005N1208429W001,,4/26/2010,00:00,,,33.200,0.000,33.200,143.940,143.740,110.740,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370013N1207274W001,,3/25/2008,00:00,5 - Unable to locate well,,,,,109.320,108.320,,,,,Department of Water Resources,Voluntary,
370013N1207274W001,,11/14/2008,00:00,5 - Unable to locate well,,,,,109.320,108.320,,,,,Department of Water Resources,Voluntary,
370013N1207274W001,,3/24/2010,00:00,5 - Unable to locate well,,,,,109.320,108.320,,,,,Department of Water Resources,Voluntary,
370013N1207279W001,,3/25/2008,00:00,5 - Unable to locate well,,,,,108.920,108.320,,,,,Department of Water Resources,Voluntary,
370013N1207279W001,,11/14/2008,00:00,5 - Unable to locate well,,,,,108.920,108.320,,,,,Department of Water Resources,Voluntary,
370013N1207279W001,,3/24/2010,00:00,5 - Unable to locate well,,,,,108.920,108.320,,,,,Department of Water Resources,Voluntary,
370013N1208499W001,,4/21/2008,00:00,,,24.200,0.000,24.200,147.080,146.780,122.880,23.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370013N1208499W001,,3/17/2009,00:00,1 - Pumping,,,,,147.080,146.780,,,,,Department of Water Resources,Voluntary,
370013N1208499W001,,11/13/2008,00:00,,,29.400,0.000,29.400,147.080,146.780,117.680,29.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370013N1208499W001,,11/23/2009,00:00,,,29.100,0.000,29.100,147.080,146.780,117.980,28.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370013N1208499W001,,3/16/2010,00:00,,,36.100,0.000,36.100,147.080,146.780,110.980,35.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370013N1208499W001,,4/26/2010,00:00,,,34.700,0.000,34.700,147.080,146.780,112.380,34.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1208713W001,,4/21/2008,00:00,,,45.200,0.000,45.200,165.820,164.820,120.620,44.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1208713W001,,3/17/2009,00:00,,,53.400,0.000,53.400,165.820,164.820,112.420,52.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1208713W001,,11/13/2008,00:00,,,46.900,0.000,46.900,165.820,164.820,118.920,45.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1208713W001,,3/16/2010,00:00,,,55.800,0.000,55.800,165.820,164.820,110.020,54.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1209010W001,,4/21/2008,00:00,,9 - Acoustical sounder,146.000,0.000,146.000,203.380,202.880,57.380,145.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1209010W001,,3/17/2009,00:00,,,166.200,0.000,166.200,203.380,202.880,37.180,165.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1209010W001,,11/13/2008,00:00,,,158.300,0.000,158.300,203.380,202.880,45.080,157.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370021N1209010W001,,3/16/2010,00:00,,,168.200,0.000,168.200,203.380,202.880,35.180,167.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370024N1209071W001,,4/21/2008,00:00,,,151.200,0.000,151.200,208.890,207.490,57.690,149.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370024N1209071W001,,3/17/2009,00:00,,,163.500,0.000,163.500,208.890,207.490,45.390,162.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370024N1209071W001,,11/13/2008,00:00,,,160.400,0.000,160.400,208.890,207.490,48.490,159.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
370024N1209071W001,,3/16/2010,00:00,,,173.400,0.000,173.400,208.890,207.490,35.490,172.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
