CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/15/1998,00:00,,,111.480,0.000,111.480,"7,475.670","7,475.670","7,364.190",111.480,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/23/1998,00:00,,,106.160,0.000,106.160,"7,475.670","7,475.670","7,369.510",106.160,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/23/1998,00:00,,,95.890,0.000,95.890,"7,475.670","7,475.670","7,379.780",95.890,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/14/1998,00:00,,,86.400,0.000,86.400,"7,475.670","7,475.670","7,389.270",86.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/17/1998,00:00,,,96.400,0.000,96.400,"7,475.670","7,475.670","7,379.270",96.400,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/15/1998,00:00,,,102.700,0.000,102.700,"7,475.670","7,475.670","7,372.970",102.700,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/14/1998,00:00,,,105.760,0.000,105.760,"7,475.670","7,475.670","7,369.910",105.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/11/1998,00:00,,,107.770,0.000,107.770,"7,475.670","7,475.670","7,367.900",107.770,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/17/1998,00:00,,,107.200,0.000,107.200,"7,475.670","7,475.670","7,368.470",107.200,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/12/1999,00:00,,,109.630,0.000,109.630,"7,475.670","7,475.670","7,366.040",109.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/18/1999,00:00,,,109.760,0.000,109.760,"7,475.670","7,475.670","7,365.910",109.760,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/16/1999,00:00,,,110.560,0.000,110.560,"7,475.670","7,475.670","7,365.110",110.560,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/12/1999,00:00,,,110.680,0.000,110.680,"7,475.670","7,475.670","7,364.990",110.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/10/1999,00:00,,,109.710,0.000,109.710,"7,475.670","7,475.670","7,365.960",109.710,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/17/1999,00:00,,,103.300,0.000,103.300,"7,475.670","7,475.670","7,372.370",103.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/13/1999,00:00,,,103.250,0.000,103.250,"7,475.670","7,475.670","7,372.420",103.250,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/19/1999,00:00,,,107.090,0.000,107.090,"7,475.670","7,475.670","7,368.580",107.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/22/1999,00:00,,,108.900,0.000,108.900,"7,475.670","7,475.670","7,366.770",108.900,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/12/1999,00:00,,,109.500,0.000,109.500,"7,475.670","7,475.670","7,366.170",109.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/27/1999,00:00,,,110.810,0.000,110.810,"7,475.670","7,475.670","7,364.860",110.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/21/2000,00:00,,,111.500,0.000,111.500,"7,475.670","7,475.670","7,364.170",111.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/18/2000,00:00,,,112.130,0.000,112.130,"7,475.670","7,475.670","7,363.540",112.130,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/23/2000,00:00,,,112.500,0.000,112.500,"7,475.670","7,475.670","7,363.170",112.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/18/2000,00:00,,,111.630,0.000,111.630,"7,475.670","7,475.670","7,364.040",111.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/25/2005,00:00,,,112.100,0.000,112.100,"7,475.670","7,475.670","7,363.570",112.100,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/23/2005,00:00,,,115.830,0.000,115.830,"7,475.670","7,475.670","7,359.840",115.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/5/2007,00:00,,,112.660,0.000,112.660,"7,475.670","7,475.670","7,363.010",112.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/23/2007,00:00,,,112.830,0.000,112.830,"7,475.670","7,475.670","7,362.840",112.830,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/26/2007,00:00,,,112.680,0.000,112.680,"7,475.670","7,475.670","7,362.990",112.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/28/2007,00:00,,,111.450,0.000,111.450,"7,475.670","7,475.670","7,364.220",111.450,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/12/2007,00:00,,,112.600,0.000,112.600,"7,475.670","7,475.670","7,363.070",112.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,11/16/2006,00:00,,,110.550,0.000,110.550,"7,475.670","7,475.670","7,365.120",110.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/20/2006,00:00,,,106.740,0.000,106.740,"7,475.670","7,475.670","7,368.930",106.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/10/2006,00:00,,,98.850,0.000,98.850,"7,475.670","7,475.670","7,376.820",98.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,3/15/2005,00:00,,,120.300,0.000,120.300,"7,475.670","7,475.670","7,355.370",120.300,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,5/9/2006,00:00,,,108.120,0.000,108.120,"7,475.670","7,475.670","7,367.550",108.120,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,12/21/2004,00:00,,,118.620,0.000,118.620,"7,475.670","7,475.670","7,357.050",118.620,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,10/27/2005,00:00,,,114.330,0.000,114.330,"7,475.670","7,475.670","7,361.340",114.330,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,9/12/2005,00:00,,,110.600,0.000,110.600,"7,475.670","7,475.670","7,365.070",110.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,8/18/2005,00:00,,,106.630,0.000,106.630,"7,475.670","7,475.670","7,369.040",106.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/13/2005,00:00,,,96.020,0.000,96.020,"7,475.670","7,475.670","7,379.650",96.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,6/7/2005,00:00,,,98.020,0.000,98.020,"7,475.670","7,475.670","7,377.650",98.020,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,4/12/2005,00:00,,,119.540,0.000,119.540,"7,475.670","7,475.670","7,356.130",119.540,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,2/23/2005,00:00,,,120.150,0.000,120.150,"7,475.670","7,475.670","7,355.520",120.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,1/19/2005,00:00,,,119.810,0.000,119.810,"7,475.670","7,475.670","7,355.860",119.810,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W001,,7/25/2006,00:00,,,93.050,0.000,93.050,"7,475.670","7,475.670","7,382.620",93.050,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,8/20/1983,00:00,,,105.000,0.000,105.000,"7,476.480","7,476.480","7,371.480",105.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,9/3/1983,00:00,,,107.570,0.000,107.570,"7,476.480","7,476.480","7,368.910",107.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,9/8/1983,00:00,,,107.600,0.000,107.600,"7,476.480","7,476.480","7,368.880",107.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,10/6/1983,00:00,,,107.550,0.000,107.550,"7,476.480","7,476.480","7,368.930",107.550,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,11/3/1983,00:00,,,105.150,0.000,105.150,"7,476.480","7,476.480","7,371.330",105.150,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,11/15/1983,00:00,,,106.650,0.000,106.650,"7,476.480","7,476.480","7,369.830",106.650,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,1/19/1984,00:00,,,104.060,0.000,104.060,"7,476.480","7,476.480","7,372.420",104.060,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,2/22/1984,00:00,,,102.870,0.000,102.870,"7,476.480","7,476.480","7,373.610",102.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,3/1/1984,00:00,,,102.630,0.000,102.630,"7,476.480","7,476.480","7,373.850",102.630,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,4/3/1984,00:00,,,101.850,0.000,101.850,"7,476.480","7,476.480","7,374.630",101.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,6/21/1984,00:00,,,99.660,0.000,99.660,"7,476.480","7,476.480","7,376.820",99.660,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,7/27/1984,00:00,,,99.990,0.000,99.990,"7,476.480","7,476.480","7,376.490",99.990,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,11/12/1984,00:00,,,100.970,0.000,100.970,"7,476.480","7,476.480","7,375.510",100.970,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,12/13/1984,00:00,,,101.260,0.000,101.260,"7,476.480","7,476.480","7,375.220",101.260,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,4/24/1985,00:00,,,103.570,0.000,103.570,"7,476.480","7,476.480","7,372.910",103.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,4/28/1985,00:00,,,103.600,0.000,103.600,"7,476.480","7,476.480","7,372.880",103.600,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,7/19/1985,00:00,,,105.670,0.000,105.670,"7,476.480","7,476.480","7,370.810",105.670,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,8/18/1985,00:00,,,107.110,0.000,107.110,"7,476.480","7,476.480","7,369.370",107.110,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,10/20/1985,00:00,,,109.980,0.000,109.980,"7,476.480","7,476.480","7,366.500",109.980,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,12/5/1985,00:00,,,111.860,0.000,111.860,"7,476.480","7,476.480","7,364.620",111.860,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,5/8/1986,00:00,,,114.090,0.000,114.090,"7,476.480","7,476.480","7,362.390",114.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,5/20/1986,00:00,,,113.870,0.000,113.870,"7,476.480","7,476.480","7,362.610",113.870,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,7/19/1986,00:00,,,112.320,0.000,112.320,"7,476.480","7,476.480","7,364.160",112.320,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,7/28/1986,00:00,,,113.270,0.000,113.270,"7,476.480","7,476.480","7,363.210",113.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,8/30/1986,00:00,,,113.950,0.000,113.950,"7,476.480","7,476.480","7,362.530",113.950,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,10/19/1986,00:00,,,115.240,0.000,115.240,"7,476.480","7,476.480","7,361.240",115.240,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,11/20/1986,00:00,,,116.210,0.000,116.210,"7,476.480","7,476.480","7,360.270",116.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,1/16/1987,00:00,,,117.140,0.000,117.140,"7,476.480","7,476.480","7,359.340",117.140,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,2/12/1987,00:00,,,117.750,0.000,117.750,"7,476.480","7,476.480","7,358.730",117.750,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,3/17/1987,00:00,,,118.270,0.000,118.270,"7,476.480","7,476.480","7,358.210",118.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,4/8/1987,00:00,,,118.690,0.000,118.690,"7,476.480","7,476.480","7,357.790",118.690,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,4/20/1987,00:00,,,118.920,0.000,118.920,"7,476.480","7,476.480","7,357.560",118.920,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,5/6/1987,00:00,,,118.910,0.000,118.910,"7,476.480","7,476.480","7,357.570",118.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,5/17/1987,00:00,,,118.270,0.000,118.270,"7,476.480","7,476.480","7,358.210",118.270,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,5/20/1987,00:00,,,118.360,0.000,118.360,"7,476.480","7,476.480","7,358.120",118.360,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,5/28/1987,00:00,,,118.570,0.000,118.570,"7,476.480","7,476.480","7,357.910",118.570,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,6/5/1987,00:00,,,118.740,0.000,118.740,"7,476.480","7,476.480","7,357.740",118.740,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,6/17/1987,00:00,,,118.680,0.000,118.680,"7,476.480","7,476.480","7,357.800",118.680,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,6/26/1987,00:00,,,119.000,0.000,119.000,"7,476.480","7,476.480","7,357.480",119.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,7/13/1987,00:00,,,119.370,0.000,119.370,"7,476.480","7,476.480","7,357.110",119.370,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,8/11/1987,00:00,,,119.930,0.000,119.930,"7,476.480","7,476.480","7,356.550",119.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,8/28/1987,00:00,,,120.460,0.000,120.460,"7,476.480","7,476.480","7,356.020",120.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,9/3/1987,00:00,,,120.460,0.000,120.460,"7,476.480","7,476.480","7,356.020",120.460,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,10/19/1987,00:00,,,121.500,0.000,121.500,"7,476.480","7,476.480","7,354.980",121.500,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,1/6/1988,00:00,,,123.290,0.000,123.290,"7,476.480","7,476.480","7,353.190",123.290,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,2/2/1988,00:00,,,123.850,0.000,123.850,"7,476.480","7,476.480","7,352.630",123.850,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,3/7/1988,00:00,,,124.930,0.000,124.930,"7,476.480","7,476.480","7,351.550",124.930,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,4/4/1988,00:00,,,125.610,0.000,125.610,"7,476.480","7,476.480","7,350.870",125.610,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,4/28/1988,00:00,,,126.090,0.000,126.090,"7,476.480","7,476.480","7,350.390",126.090,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,7/28/1988,00:00,,,127.990,0.000,127.990,"7,476.480","7,476.480","7,348.490",127.990,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,9/2/1988,00:00,,,129.210,0.000,129.210,"7,476.480","7,476.480","7,347.270",129.210,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,9/26/1988,00:00,,,129.910,0.000,129.910,"7,476.480","7,476.480","7,346.570",129.910,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
376290N1189297W002,,9/30/1988,00:00,,,130.000,0.000,130.000,"7,476.480","7,476.480","7,346.480",130.000,UNK - Unknown,Unknown,United States Geological Survey,Voluntary,,Mono_06.21.1983-06.21.2013
