CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanMateo_06.21.1983-06.21.2013
375083N1224973W001,Codo Well,4/22/2013,13:30,,,29.000,28.000,1.000,29.000,28.000,28.000,0.000,ST - Steel tape measurement,0.1 Ft,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,4/19/1990,00:00,,,26.600,0.000,26.600,37.770,37.770,11.170,26.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,12/18/1990,00:00,,,28.800,0.000,28.800,37.770,37.770,8.970,28.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,4/24/1991,00:00,,,26.800,0.000,26.800,37.770,37.770,10.970,26.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,12/12/1991,00:00,D - Dry well,,,,,37.770,37.770,,,,,Department of Water Resources,Voluntary,WELL DRY,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,4/28/1992,00:00,6 - Well has been destroyed,,,,,37.770,37.770,,,,,Department of Water Resources,Voluntary,"WELL FILLED W/SOIL,DISCONTINUE",SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,12/12/1989,00:00,,,24.500,0.000,24.500,37.770,37.770,13.270,24.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,10/13/1983,00:00,,,9.000,0.000,9.000,37.770,37.770,28.770,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,3/8/1984,00:00,,,3.500,0.000,3.500,37.770,37.770,34.270,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,10/10/1984,00:00,,,16.000,0.000,16.000,37.770,37.770,21.770,16.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,3/19/1985,00:00,,,6.900,0.000,6.900,37.770,37.770,30.870,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,11/14/1985,00:00,,,17.000,0.000,17.000,37.770,37.770,20.770,17.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,4/14/1986,00:00,,,11.000,0.000,11.000,37.770,37.770,26.770,11.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,11/5/1986,00:00,,,17.300,0.000,17.300,37.770,37.770,20.470,17.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,4/30/1987,00:00,,,16.400,0.000,16.400,37.770,37.770,21.370,16.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,11/25/1987,00:00,,,19.100,0.000,19.100,37.770,37.770,18.670,19.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,4/28/1988,00:00,,,18.900,0.000,18.900,37.770,37.770,18.870,18.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,12/19/1988,00:00,,,25.000,0.000,25.000,37.770,37.770,12.770,25.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375103N1224996W001,05S06W10J001M,5/16/1989,00:00,,,18.800,0.000,18.800,37.770,37.770,18.970,18.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanMateo_06.21.1983-06.21.2013
375135N1224939W001,Old SAW,9/19/2011,08:45,,,56.000,44.700,11.300,56.000,55.000,44.700,10.300,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375135N1224939W001,Old SAW,11/21/2012,00:00,,,56.000,36.500,19.500,56.000,55.000,36.500,18.500,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375135N1224939W001,Old SAW,4/22/2013,14:10,,,56.000,39.100,16.900,56.000,55.000,39.100,15.900,ST - Steel tape measurement,0.1 Ft,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375153N1224967W001,Old NAW,9/19/2011,08:45,,,55.000,41.500,13.500,55.000,54.000,41.500,12.500,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375153N1224967W001,Old NAW,11/21/2012,00:00,,,55.000,38.300,16.700,55.000,54.000,38.300,15.700,ST - Steel tape measurement,Unknown,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
375153N1224967W001,Old NAW,4/22/2013,11:20,,,55.000,41.000,14.000,55.000,54.000,41.000,13.000,ST - Steel tape measurement,0.1 Ft,Montara Water and Sanitary District,CASGEM,,SanMateo_06.21.1983-06.21.2013
376063N1223938W001,CUP 44-1 MW 460,11/10/2011,09:56,,,296.610,0.000,296.610,109.700,110.000,-186.910,296.910,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376063N1223938W001,CUP 44-1 MW 460,5/29/2012,07:15,,,291.660,0.000,291.660,109.700,110.000,-181.960,291.960,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376063N1223938W001,CUP 44-1 MW 460,10/23/2012,09:20,,,288.520,0.000,288.520,109.700,110.000,-178.820,288.820,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376063N1223938W001,CUP 44-1 MW 460,2/1/2013,12:29,,,287.040,0.000,287.040,109.700,110.000,-177.340,287.340,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376063N1223938W001,CUP 44-1 MW 460,5/1/2013,07:06,,,294.940,0.000,294.940,109.700,110.000,-185.240,295.240,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376347N1224264W001,CUP 36 MW 455,11/10/2011,10:30,,,227.320,0.000,227.320,70.100,68.400,-157.220,225.620,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376347N1224264W001,CUP 36 MW 455,5/10/2012,09:57,,,242.810,0.000,242.810,70.100,68.400,-172.710,241.110,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376347N1224264W001,CUP 36 MW 455,10/23/2012,07:25,,,224.450,0.000,224.450,70.100,68.400,-154.350,222.750,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376347N1224264W001,CUP 36 MW 455,1/31/2013,11:07,,,223.640,0.000,223.640,70.100,68.400,-153.540,221.940,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376347N1224264W001,CUP 36 MW 455,4/30/2013,07:09,,,234.620,0.000,234.620,70.100,68.400,-164.520,232.920,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376521N1224321W001,CUP 23 MW 440,11/10/2011,11:10,,,191.210,0.000,191.210,85.100,83.400,-106.110,189.510,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376521N1224321W001,CUP 23 MW 440,5/22/2012,07:32,,,195.210,0.000,195.210,85.100,83.400,-110.110,193.510,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376521N1224321W001,CUP 23 MW 440,10/23/2012,10:58,,,194.360,0.000,194.360,85.100,83.400,-109.260,192.660,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376521N1224321W001,CUP 23 MW 440,2/1/2013,06:00,,,189.520,0.000,189.520,85.100,83.400,-104.420,187.820,TR - Electronic pressure transducer,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376521N1224321W001,CUP 23 MW 440,4/25/2013,11:37,,,193.700,0.000,193.700,85.100,83.400,-108.600,192.000,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376669N1224483W001,CUP 18 MW 425,11/10/2011,12:39,,,246.760,0.000,246.760,164.200,162.200,-82.560,244.760,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376669N1224483W001,CUP 18 MW 425,5/14/2012,12:10,,,253.100,0.000,253.100,164.200,162.200,-88.900,251.100,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376669N1224483W001,CUP 18 MW 425,10/23/2012,12:39,,,252.460,0.000,252.460,164.200,162.200,-88.260,250.460,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376669N1224483W001,CUP 18 MW 425,2/1/2013,10:38,,,247.210,0.000,247.210,164.200,162.200,-83.010,245.210,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376669N1224483W001,CUP 18 MW 425,4/24/2013,09:53,,,254.870,0.000,254.870,164.200,162.200,-90.670,252.870,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376852N1224702W001,CUP 10A MW 500,11/29/2011,12:16,,,221.200,0.000,221.200,196.800,195.200,-24.400,219.600,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376852N1224702W001,CUP 10A MW 500,5/14/2012,09:42,,,290.700,0.000,290.700,196.800,195.200,-93.900,289.100,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376852N1224702W001,CUP 10A MW 500,10/23/2012,13:29,,,287.700,0.000,287.700,196.800,195.200,-90.900,286.100,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376852N1224702W001,CUP 10A MW 500,2/1/2013,10:16,,,279.820,0.000,279.820,196.800,195.200,-83.020,278.220,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376852N1224702W001,CUP 10A MW 500,4/24/2013,07:29,,,281.320,0.000,281.320,196.800,195.200,-84.520,279.720,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376954N1224798W001,Park Plaza MW 460,11/29/2011,13:40,,,187.330,0.000,187.330,118.000,116.000,-69.330,185.330,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376954N1224798W001,Park Plaza MW 460,5/15/2012,12:13,,,191.810,0.000,191.810,118.000,116.000,-73.810,189.810,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376954N1224798W001,Park Plaza MW 460,10/24/2012,12:42,,,190.560,0.000,190.560,118.000,116.000,-72.560,188.560,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376954N1224798W001,Park Plaza MW 460,1/31/2013,09:43,,,191.920,0.000,191.920,118.000,116.000,-73.920,189.920,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
376954N1224798W001,Park Plaza MW 460,4/23/2013,12:18,,,193.020,0.000,193.020,118.000,116.000,-75.020,191.020,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W001,LMMW-6D,10/26/2011,10:35,,,51.900,0.000,51.900,39.300,39.300,-12.600,51.900,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W001,LMMW-6D,4/12/2012,12:57,,,51.760,0.000,51.760,39.300,39.300,-12.460,51.760,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W001,LMMW-6D,10/15/2012,13:12,,,52.850,0.000,52.850,39.300,39.300,-13.550,52.850,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W001,LMMW-6D,1/30/2013,12:46,,,52.360,0.000,52.360,39.300,39.300,-13.060,52.360,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W001,LMMW-6D,4/23/2013,11:34,,,53.710,0.000,53.710,39.300,39.300,-14.410,53.710,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W002,CUP M-1,10/19/2011,13:30,,,166.850,0.000,166.850,25.800,26.100,-141.050,167.150,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W002,CUP M-1,5/16/2012,12:40,,,167.650,0.000,167.650,25.800,26.100,-141.850,167.950,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W002,CUP M-1,10/24/2012,13:49,,,168.090,0.000,168.090,25.800,26.100,-142.290,168.390,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W002,CUP M-1,1/31/2013,12:10,,,168.580,0.000,168.580,25.800,26.100,-142.780,168.880,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
377053N1224851W002,CUP M-1,5/1/2013,10:22,,,168.700,0.000,168.700,25.800,26.100,-142.900,169.000,ES - Electric sounder measurement,0.01 Ft,South Westside Basin,CASGEM,,SanMateo_06.21.1983-06.21.2013
