CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,4/11/1986,00:00,,3 - Casing leaking or wet,104.000,0.000,104.000,73.620,72.420,-30.380,102.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,10/10/1986,00:00,1 - Pumping,,,,,73.620,72.420,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,4/10/1987,00:00,,3 - Casing leaking or wet,101.000,0.000,101.000,73.620,72.420,-27.380,99.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,10/22/1987,00:00,,3 - Casing leaking or wet,110.000,0.000,110.000,73.620,72.420,-36.380,108.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,3/10/1988,00:00,,,107.000,0.000,107.000,73.620,72.420,-33.380,105.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380842N1211620W001,,10/11/1988,00:00,,,110.000,0.000,110.000,73.620,72.420,-36.380,108.800,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,10/21/1983,00:00,,,47.000,0.000,47.000,20.010,19.510,-26.990,46.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,3/27/1984,00:00,,,54.000,0.000,54.000,20.010,19.510,-33.990,53.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,10/19/1984,00:00,,,56.000,0.000,56.000,20.010,19.510,-35.990,55.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,3/13/1985,00:00,,,54.000,0.000,54.000,20.010,19.510,-33.990,53.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,10/3/1985,00:00,,,60.000,0.000,60.000,20.010,19.510,-39.990,59.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,4/10/1986,00:00,,,56.000,0.000,56.000,20.010,19.510,-35.990,55.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,10/8/1986,00:00,,,54.000,0.000,54.000,20.010,19.510,-33.990,53.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,10/28/1987,00:00,,,45.000,0.000,45.000,20.010,19.510,-24.990,44.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,3/15/1988,00:00,1 - Pumping,,,,,20.010,19.510,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,PUMPING,SanJoaquin_06.21.1983-12.31.1988
380866N1213426W001,03N06E29C001,10/12/1988,00:00,,,49.000,0.000,49.000,20.010,19.510,-28.990,48.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,10/11/1983,00:00,,,58.100,0.000,58.100,45.890,44.390,-12.210,56.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,3/8/1984,00:00,,,52.300,0.000,52.300,45.890,44.390,-6.410,50.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,10/15/1984,00:00,,,60.300,0.000,60.300,45.890,44.390,-14.410,58.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,3/12/1985,00:00,,,54.800,0.000,54.800,45.890,44.390,-8.910,53.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,10/1/1985,00:00,,,63.100,0.000,63.100,45.890,44.390,-17.210,61.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,3/19/1986,00:00,,,56.700,0.000,56.700,45.890,44.390,-10.810,55.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,10/8/1986,00:00,,,61.300,0.000,61.300,45.890,44.390,-15.410,59.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,3/4/1987,00:00,,,55.900,0.000,55.900,45.890,44.390,-10.010,54.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,10/5/1987,00:00,,,69.200,0.000,69.200,45.890,44.390,-23.310,67.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,3/2/1988,00:00,,,60.300,0.000,60.300,45.890,44.390,-14.410,58.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380875N1212587W001,,10/3/1988,00:00,,,71.800,0.000,71.800,45.890,44.390,-25.910,70.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,11/22/1983,00:00,,,190.100,0.000,190.100,183.320,182.320,-6.780,189.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,3/27/1984,00:00,,,187.800,0.000,187.800,183.320,182.320,-4.480,186.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,3/21/1985,00:00,,,187.600,0.000,187.600,183.320,182.320,-4.280,186.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,10/9/1985,00:00,,,190.600,0.000,190.600,183.320,182.320,-7.280,189.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,4/1/1986,00:00,,,187.400,0.000,187.400,183.320,182.320,-4.080,186.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,10/15/1986,00:00,,,189.700,0.000,189.700,183.320,182.320,-6.380,188.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,3/3/1987,00:00,,,187.800,0.000,187.800,183.320,182.320,-4.480,186.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,10/13/1987,00:00,,,190.100,0.000,190.100,183.320,182.320,-6.780,189.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,3/4/1988,00:00,,,188.000,0.000,188.000,183.320,182.320,-4.680,187.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380895N1210404W001,,10/13/1988,00:00,,,192.000,0.000,192.000,183.320,182.320,-8.680,191.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,11/18/1983,00:00,,,50.100,0.000,50.100,41.380,41.380,-8.720,50.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,3/23/1984,00:00,,,48.100,0.000,48.100,41.380,41.380,-6.720,48.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,3/13/1985,00:00,,,49.700,0.000,49.700,41.380,41.380,-8.320,49.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,10/1/1985,00:00,,,55.000,0.000,55.000,41.380,41.380,-13.620,55.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,3/20/1986,00:00,,,52.300,0.000,52.300,41.380,41.380,-10.920,52.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,10/8/1986,00:00,,,54.200,0.000,54.200,41.380,41.380,-12.820,54.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,3/4/1987,00:00,,,51.800,0.000,51.800,41.380,41.380,-10.420,51.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,10/14/1987,00:00,,,59.500,0.000,59.500,41.380,41.380,-18.120,59.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,3/4/1988,00:00,,,55.700,0.000,55.700,41.380,41.380,-14.320,55.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380919N1212750W001,,10/3/1988,00:00,,,63.900,0.000,63.900,41.380,41.380,-22.520,63.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,11/15/1983,00:00,,,8.900,0.000,8.900,11.360,10.360,2.460,7.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,3/20/1984,00:00,,,7.600,0.000,7.600,11.360,10.360,3.760,6.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,3/13/1985,00:00,,,11.400,0.000,11.400,11.360,10.360,-0.040,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,10/4/1985,00:00,,,15.000,0.000,15.000,11.360,10.360,-3.640,14.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,3/20/1986,00:00,,,5.600,0.000,5.600,11.360,10.360,5.760,4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,10/7/1986,00:00,,,13.800,0.000,13.800,11.360,10.360,-2.440,12.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,3/6/1987,00:00,,,12.100,0.000,12.100,11.360,10.360,-0.740,11.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,10/14/1987,00:00,,,16.400,0.000,16.400,11.360,10.360,-5.040,15.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,3/7/1988,00:00,,,12.900,0.000,12.900,11.360,10.360,-1.540,11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
380945N1213817W001,,10/3/1988,00:00,,,16.300,0.000,16.300,11.360,10.360,-4.940,15.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,10/21/1983,00:00,,,45.000,0.000,45.000,30.390,29.390,-14.610,44.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,3/27/1984,00:00,,,43.000,0.000,43.000,30.390,29.390,-12.610,42.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,10/19/1984,00:00,,4 - Pumped recently,49.000,0.000,49.000,30.390,29.390,-18.610,48.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,3/13/1985,00:00,,4 - Pumped recently,43.000,0.000,43.000,30.390,29.390,-12.610,42.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,10/3/1985,00:00,,4 - Pumped recently,46.000,0.000,46.000,30.390,29.390,-15.610,45.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,4/10/1986,00:00,,4 - Pumped recently,46.000,0.000,46.000,30.390,29.390,-15.610,45.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,10/8/1986,00:00,1 - Pumping,,,,,30.390,29.390,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,4/3/1987,00:00,1 - Pumping,,,,,30.390,29.390,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,10/27/1987,00:00,,4 - Pumped recently,48.000,0.000,48.000,30.390,29.390,-17.610,47.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,3/15/1988,00:00,,,47.000,0.000,47.000,30.390,29.390,-16.610,46.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381010N1213115W001,03N06E22D001,10/12/1988,00:00,,,50.000,0.000,50.000,30.390,29.390,-19.610,49.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,10/20/1983,00:00,,,89.500,0.000,89.500,75.370,74.370,-14.130,88.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,3/19/1984,00:00,,,82.500,0.000,82.500,75.370,74.370,-7.130,81.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,10/18/1984,00:00,,,89.000,0.000,89.000,75.370,74.370,-13.630,88.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,3/13/1985,00:00,,,78.000,0.000,78.000,75.370,74.370,-2.630,77.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,10/3/1985,00:00,1 - Pumping,,,,,75.370,74.370,,,,,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,4/10/1986,00:00,,,77.500,0.000,77.500,75.370,74.370,-2.130,76.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,10/7/1986,00:00,,,80.000,0.000,80.000,75.370,74.370,-4.630,79.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,4/3/1987,00:00,,,78.500,0.000,78.500,75.370,74.370,-3.130,77.500,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,10/27/1987,00:00,,,91.000,0.000,91.000,75.370,74.370,-15.630,90.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,3/11/1988,00:00,,,88.000,0.000,88.000,75.370,74.370,-12.630,87.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381016N1211791W001,03N07E23C002,10/12/1988,00:00,,,97.000,0.000,97.000,75.370,74.370,-21.630,96.000,UNK - Unknown,Unknown,San Joaquin County Flood Control and Water Conservation District,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,10/11/1983,00:00,,,50.200,0.000,50.200,45.560,48.060,-4.640,52.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,3/8/1984,00:00,,,45.800,0.000,45.800,45.560,48.060,-0.240,48.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,10/15/1984,00:00,,,52.300,0.000,52.300,45.560,48.060,-6.740,54.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,3/11/1985,00:00,,,48.400,0.000,48.400,45.560,48.060,-2.840,50.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,10/1/1985,00:00,,,55.400,0.000,55.400,45.560,48.060,-9.840,57.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,3/26/1986,00:00,,,50.400,0.000,50.400,45.560,48.060,-4.840,52.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,10/9/1986,00:00,,,54.300,0.000,54.300,45.560,48.060,-8.740,56.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,3/4/1987,00:00,,,50.400,0.000,50.400,45.560,48.060,-4.840,52.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,10/5/1987,00:00,,,60.100,0.000,60.100,45.560,48.060,-14.540,62.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,3/2/1988,00:00,,,54.500,0.000,54.500,45.560,48.060,-8.940,57.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381027N1212609W001,,10/4/1988,00:00,,,64.400,0.000,64.400,45.560,48.060,-18.840,66.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381144N1214225W001,,10/25/1983,00:00,,,7.400,0.000,7.400,3.460,1.460,-3.940,5.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381144N1214225W001,,4/19/1984,00:00,,,6.900,0.000,6.900,3.460,1.460,-3.440,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381144N1214225W001,,10/24/1984,00:00,,,7.400,0.000,7.400,3.460,1.460,-3.940,5.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381167N1211602W001,,11/18/1983,00:00,,,93.400,0.000,93.400,80.350,79.350,-13.050,92.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381167N1211602W001,,3/22/1984,00:00,,,88.500,0.000,88.500,80.350,79.350,-8.150,87.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381167N1211602W001,,3/20/1985,00:00,,,88.600,0.000,88.600,80.350,79.350,-8.250,87.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
381167N1211602W001,,10/4/1985,00:00,,,100.100,0.000,100.100,80.350,79.350,-19.750,99.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,SanJoaquin_06.21.1983-12.31.1988
